household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band
NYA-00287,-1.928702,30.017195,Nyarugenge,Kimisagara,2,2.7,piped,3,lower_middle
NYA-00288,-1.97206,30.06718,Nyarugenge,Kimisagara,1,2.7,piped,3,middle
NYA-00289,-1.95562,30.068499,Nyarugenge,Muhima,2,2.0,piped,2,lower_middle
NYA-00290,-1.96474,30.04603,Nyarugenge,Mageragere,1,3.3,public_tap,3,upper
NYA-00291,-1.949991,30.034057,Nyarugenge,Kimisagara,2,2.8,protected_well,3,lower_middle
NYA-00292,-1.94133,30.043879,Nyarugenge,Kimisagara,1,1.4,piped,3,lower_middle
NYA-00293,-1.950914,30.0447,Nyarugenge,Mageragere,1,3.2,public_tap,3,middle
NYA-00294,-1.991716,30.056263,Nyarugenge,Nyamirambo,3,2.6,piped,2,middle
NYA-00295,-1.955514,30.078814,Nyarugenge,Mageragere,2,2.6,surface_water,1,middle
NYA-00296,-1.971557,30.046226,Nyarugenge,Nyamirambo,1,3.4,piped,1,lower_middle
NYA-00297,-1.954179,30.102203,Nyarugenge,Muhima,2,3.3,protected_well,3,low
NYA-00298,-1.972885,30.061146,Nyarugenge,Muhima,1,2.7,public_tap,3,middle
NYA-00299,-1.92293,30.132086,Nyarugenge,Kimisagara,2,2.1,surface_water,2,lower_middle
NYA-00300,-1.962606,30.039839,Nyarugenge,Kimisagara,3,2.0,piped,2,lower_middle
NYA-00301,-1.926882,30.051581,Nyarugenge,Kimisagara,2,2.7,protected_well,2,middle
NYA-00302,-1.966348,30.047809,Nyarugenge,Nyamirambo,1,3.1,piped,3,middle
NYA-00303,-1.968988,30.088695,Nyarugenge,Kimisagara,0,2.5,piped,2,lower_middle
NYA-00304,-1.974707,30.083293,Nyarugenge,Mageragere,3,2.4,protected_well,2,upper
NYA-00305,-1.926772,30.043775,Nyarugenge,Nyamirambo,1,2.6,protected_well,3,middle
NYA-00306,-1.925704,30.048049,Nyarugenge,Muhima,1,3.3,piped,3,middle
NYA-00307,-1.928572,30.100401,Nyarugenge,Nyamirambo,2,3.4,protected_well,3,middle
NYA-00308,-1.935927,30.063183,Nyarugenge,Kimisagara,1,3.2,piped,3,upper
NYA-00309,-1.951323,30.046938,Nyarugenge,Mageragere,4,2.7,public_tap,2,middle
NYA-00310,-1.976234,30.077353,Nyarugenge,Mageragere,1,2.5,public_tap,3,low
NYA-00311,-1.939538,30.086617,Nyarugenge,Kimisagara,4,2.2,protected_well,3,middle
NYA-00312,-1.983095,30.070776,Nyarugenge,Mageragere,1,2.3,public_tap,3,upper
NYA-00313,-1.943361,30.075984,Nyarugenge,Nyamirambo,1,2.2,protected_well,3,lower_middle
NYA-00314,-1.935567,30.063739,Nyarugenge,Nyamirambo,1,2.3,surface_water,1,lower_middle
NYA-00315,-1.963326,30.056446,Nyarugenge,Kimisagara,1,1.9,piped,2,lower_middle
NYA-00316,-1.970299,30.044776,Nyarugenge,Mageragere,2,2.5,piped,2,low
NYA-00317,-1.988362,30.056998,Nyarugenge,Muhima,2,2.1,protected_well,2,middle
NYA-00318,-1.966933,30.059507,Nyarugenge,Nyamirambo,0,2.1,piped,3,lower_middle
NYA-00319,-1.927411,30.073634,Nyarugenge,Nyamirambo,3,2.1,piped,3,upper
NYA-00320,-2.016495,30.030622,Nyarugenge,Nyamirambo,1,2.4,piped,3,upper
NYA-00321,-1.944761,30.034898,Nyarugenge,Nyamirambo,1,1.7,public_tap,3,middle
NYA-00322,-1.975831,30.065817,Nyarugenge,Muhima,3,2.8,piped,2,lower_middle
NYA-00323,-1.957,30.040079,Nyarugenge,Kimisagara,2,2.8,piped,1,middle
NYA-00324,-1.963648,30.046463,Nyarugenge,Nyamirambo,0,2.8,piped,2,upper
NYA-00325,-1.952836,30.036322,Nyarugenge,Mageragere,4,2.4,piped,2,lower_middle
NYA-00326,-1.91818,30.055885,Nyarugenge,Muhima,2,3.2,public_tap,2,low
NYA-00327,-1.961987,30.0378,Nyarugenge,Nyamirambo,2,2.4,public_tap,3,lower_middle
NYA-00328,-1.926007,30.055627,Nyarugenge,Mageragere,1,2.8,piped,2,low
NYA-00329,-1.925575,30.050257,Nyarugenge,Nyamirambo,3,3.0,public_tap,2,lower_middle
NYA-00330,-1.982,30.051689,Nyarugenge,Kimisagara,3,1.8,surface_water,2,low
NYA-00331,-1.92473,30.069792,Nyarugenge,Muhima,1,2.3,protected_well,2,low
NYA-00332,-1.930175,30.080768,Nyarugenge,Kimisagara,1,2.6,surface_water,2,middle
NYA-00333,-1.959369,30.036906,Nyarugenge,Muhima,1,2.2,piped,1,upper
NYA-00334,-1.982981,30.060198,Nyarugenge,Nyamirambo,3,3.0,public_tap,3,lower_middle
NYA-00335,-1.937291,30.037652,Nyarugenge,Nyamirambo,3,2.5,piped,3,lower_middle
NYA-00336,-1.960046,30.050145,Nyarugenge,Muhima,0,2.8,piped,3,lower_middle
NYA-00337,-1.934393,30.027504,Nyarugenge,Mageragere,2,2.5,piped,2,lower_middle
NYA-00338,-1.911812,30.076198,Nyarugenge,Mageragere,0,2.9,piped,2,upper
NYA-00339,-1.970562,30.058058,Nyarugenge,Nyamirambo,2,2.8,piped,1,upper
NYA-00340,-1.984887,30.071645,Nyarugenge,Nyamirambo,1,2.6,protected_well,3,upper
NYA-00341,-1.94741,30.053967,Nyarugenge,Kimisagara,1,1.8,piped,3,lower_middle
NYA-00342,-1.993286,30.053428,Nyarugenge,Nyamirambo,1,2.6,protected_well,2,lower_middle
NYA-00343,-1.961111,30.033973,Nyarugenge,Muhima,1,2.8,protected_well,2,middle
NYA-00344,-1.933196,30.157859,Nyarugenge,Mageragere,1,2.2,protected_well,2,low
NYA-00345,-1.952696,30.045869,Nyarugenge,Mageragere,2,2.6,public_tap,3,low
NYA-00346,-1.941934,30.068552,Nyarugenge,Kimisagara,0,2.2,piped,2,middle
NYA-00347,-1.953311,30.046412,Nyarugenge,Mageragere,0,2.1,piped,3,lower_middle
NYA-00348,-1.949715,30.028473,Nyarugenge,Mageragere,3,3.3,surface_water,2,middle
NYA-00349,-1.910203,30.067019,Nyarugenge,Muhima,0,2.7,public_tap,3,lower_middle
NYA-00350,-1.935355,30.055732,Nyarugenge,Mageragere,2,3.0,protected_well,2,lower_middle
NYA-00351,-1.919847,30.046157,Nyarugenge,Kimisagara,4,3.3,public_tap,3,lower_middle
NYA-00352,-1.946328,30.043181,Nyarugenge,Kimisagara,4,2.3,protected_well,1,lower_middle
NYA-00353,-1.994963,30.085226,Nyarugenge,Mageragere,3,2.3,piped,2,low
NYA-00354,-1.972653,30.066887,Nyarugenge,Nyamirambo,4,2.5,piped,3,lower_middle
NYA-00355,-1.979695,30.054689,Nyarugenge,Mageragere,0,2.1,protected_well,2,low
NYA-00356,-1.948063,30.049923,Nyarugenge,Kimisagara,1,2.2,surface_water,3,lower_middle
NYA-00357,-1.962604,30.061399,Nyarugenge,Kimisagara,1,2.9,protected_well,3,lower_middle
NYA-00358,-1.989709,30.0478,Nyarugenge,Muhima,3,2.6,piped,2,upper
NYA-00359,-1.936537,30.012595,Nyarugenge,Mageragere,3,2.6,public_tap,3,low
NYA-00360,-1.916038,30.042699,Nyarugenge,Mageragere,2,2.9,piped,2,low
NYA-00361,-1.95625,30.0722,Nyarugenge,Muhima,2,2.9,piped,2,lower_middle
NYA-00362,-1.940364,30.046083,Nyarugenge,Kimisagara,0,2.9,public_tap,2,lower_middle
NYA-00363,-1.955605,30.02348,Nyarugenge,Muhima,1,3.2,piped,2,middle
NYA-00364,-1.903598,30.087141,Nyarugenge,Nyamirambo,3,2.4,surface_water,1,lower_middle
NYA-00365,-1.959062,30.077894,Nyarugenge,Mageragere,2,1.9,public_tap,3,middle
NYA-00366,-1.935422,30.039255,Nyarugenge,Kimisagara,1,3.1,public_tap,3,lower_middle
NYA-00367,-1.955723,30.017703,Nyarugenge,Muhima,0,2.6,piped,2,upper
NYA-00368,-1.921134,30.015872,Nyarugenge,Kimisagara,4,3.4,piped,3,low
NYA-00369,-1.946074,30.044044,Nyarugenge,Nyamirambo,0,2.2,protected_well,2,lower_middle
NYA-00370,-1.947774,30.063049,Nyarugenge,Mageragere,1,2.9,public_tap,3,middle
NYA-00371,-1.926699,30.035088,Nyarugenge,Muhima,0,2.3,piped,2,middle
NYA-00372,-1.957551,30.065534,Nyarugenge,Kimisagara,1,2.7,public_tap,2,low
NYA-00373,-1.91958,30.198299,Nyarugenge,Mageragere,2,1.5,protected_well,2,low
NYA-00374,-1.95063,30.065495,Nyarugenge,Mageragere,2,2.4,protected_well,3,middle
NYA-00375,-1.925881,30.082837,Nyarugenge,Kimisagara,0,3.4,piped,3,lower_middle
NYA-00376,-1.950002,30.081667,Nyarugenge,Mageragere,0,2.4,public_tap,2,middle
NYA-00377,-1.955921,30.055197,Nyarugenge,Mageragere,2,2.3,piped,2,upper
NYA-00378,-1.92639,30.105568,Nyarugenge,Muhima,0,3.5,public_tap,3,lower_middle
NYA-00379,-1.933273,30.064777,Nyarugenge,Mageragere,1,2.4,public_tap,3,middle
NYA-00380,-1.990508,30.076178,Nyarugenge,Muhima,0,3.0,piped,2,upper
NYA-00381,-1.921482,30.048419,Nyarugenge,Mageragere,1,2.7,piped,3,lower_middle
NYA-00382,-1.953628,30.050113,Nyarugenge,Nyamirambo,4,1.7,piped,3,lower_middle
NYA-00383,-1.954267,30.079199,Nyarugenge,Nyamirambo,2,2.7,public_tap,2,lower_middle
NYA-00384,-1.901108,30.049154,Nyarugenge,Muhima,0,2.1,piped,2,middle
NYA-00385,-1.948384,30.046379,Nyarugenge,Muhima,1,2.7,protected_well,3,middle
NYA-00386,-1.954086,30.076078,Nyarugenge,Nyamirambo,1,2.3,piped,2,lower_middle
NYA-00387,-1.92595,30.066343,Nyarugenge,Mageragere,3,2.3,piped,3,low
NYA-00388,-1.938808,30.043729,Nyarugenge,Muhima,2,2.7,piped,3,low
NYA-00389,-1.961798,30.076886,Nyarugenge,Kimisagara,1,2.7,piped,3,low
NYA-00390,-1.955868,30.031012,Nyarugenge,Mageragere,2,3.2,protected_well,3,low
NYA-00391,-1.925177,30.071474,Nyarugenge,Mageragere,2,2.0,piped,3,middle
NYA-00392,-1.921992,30.071084,Nyarugenge,Nyamirambo,0,2.1,piped,3,middle
NYA-00393,-1.960765,30.057283,Nyarugenge,Muhima,1,2.6,public_tap,2,lower_middle
NYA-00394,-1.94747,30.045309,Nyarugenge,Mageragere,4,3.5,protected_well,3,middle
NYA-00395,-1.9744,30.101048,Nyarugenge,Muhima,0,1.4,public_tap,1,low
NYA-00396,-1.934042,30.066551,Nyarugenge,Muhima,0,1.6,protected_well,2,low
NYA-00397,-1.947792,30.070148,Nyarugenge,Muhima,1,2.9,piped,2,middle
NYA-00398,-1.96795,30.033756,Nyarugenge,Nyamirambo,3,2.4,surface_water,2,middle
NYA-00399,-1.961948,30.081558,Nyarugenge,Muhima,3,2.8,piped,3,middle
NYA-00400,-1.955004,30.038601,Nyarugenge,Nyamirambo,4,2.8,piped,3,middle
NYA-00401,-1.922638,30.036625,Nyarugenge,Kimisagara,2,2.1,piped,2,lower_middle
NYA-00402,-1.977939,30.066774,Nyarugenge,Mageragere,3,1.9,piped,2,middle
NYA-00403,-1.936861,30.076561,Nyarugenge,Mageragere,1,3.5,public_tap,2,middle
NYA-00404,-1.950035,30.055442,Nyarugenge,Kimisagara,2,2.2,public_tap,1,lower_middle
NYA-00405,-1.938412,30.009783,Nyarugenge,Nyamirambo,3,3.1,piped,1,upper
NYA-00406,-1.918824,30.051225,Nyarugenge,Mageragere,1,2.4,public_tap,2,upper
NYA-00407,-1.981119,30.097255,Nyarugenge,Nyamirambo,1,2.0,piped,1,middle
NYA-00408,-1.923262,30.083651,Nyarugenge,Nyamirambo,1,2.6,protected_well,1,middle
NYA-00409,-1.940406,30.063979,Nyarugenge,Nyamirambo,3,2.5,public_tap,2,upper
NYA-00410,-1.949996,30.083012,Nyarugenge,Kimisagara,3,2.3,piped,3,middle
NYA-00411,-1.922015,30.069377,Nyarugenge,Kimisagara,2,2.1,surface_water,2,low
NYA-00412,-1.939378,30.09245,Nyarugenge,Nyamirambo,1,3.2,public_tap,2,lower_middle
NYA-00413,-1.966666,30.047234,Nyarugenge,Muhima,3,2.0,protected_well,2,middle
NYA-00414,-1.95584,30.050919,Nyarugenge,Kimisagara,1,2.4,protected_well,3,lower_middle
NYA-00415,-2.00672,30.121489,Nyarugenge,Muhima,0,2.6,protected_well,2,lower_middle
NYA-00416,-1.952578,30.066813,Nyarugenge,Muhima,4,3.0,public_tap,3,middle
NYA-00417,-1.933089,30.083024,Nyarugenge,Nyamirambo,0,2.6,protected_well,2,lower_middle
NYA-00418,-1.943222,30.053317,Nyarugenge,Muhima,2,2.3,piped,3,middle
NYA-00419,-1.961861,30.066294,Nyarugenge,Muhima,1,2.8,public_tap,3,upper
NYA-00420,-1.948546,30.063746,Nyarugenge,Muhima,4,3.1,piped,2,middle
NYA-00421,-1.949522,30.054717,Nyarugenge,Nyamirambo,1,1.4,piped,2,upper
NYA-00422,-1.972755,30.060488,Nyarugenge,Nyamirambo,2,2.0,piped,1,upper
NYA-00423,-1.939795,30.050304,Nyarugenge,Kimisagara,1,2.7,piped,2,middle
NYA-00424,-1.950055,30.060421,Nyarugenge,Kimisagara,1,2.0,piped,1,upper
NYA-00425,-1.926059,30.093979,Nyarugenge,Muhima,2,2.1,piped,1,low
NYA-00426,-1.97467,30.030207,Nyarugenge,Nyamirambo,0,2.6,public_tap,2,middle
NYA-00427,-1.911911,30.047892,Nyarugenge,Nyamirambo,0,2.6,protected_well,3,lower_middle
NYA-00428,-1.945035,30.027488,Nyarugenge,Muhima,2,2.0,protected_well,1,upper
NYA-00429,-1.971276,30.044203,Nyarugenge,Kimisagara,2,2.4,piped,2,lower_middle
NYA-00430,-1.950318,30.07832,Nyarugenge,Nyamirambo,0,2.2,piped,3,lower_middle
NYA-00431,-1.957696,30.065773,Nyarugenge,Kimisagara,3,2.9,piped,1,middle
NYA-00432,-1.954058,30.064407,Nyarugenge,Muhima,3,2.4,piped,3,upper
NYA-00433,-1.931345,30.015334,Nyarugenge,Nyamirambo,1,3.3,public_tap,2,low
NYA-00434,-1.946732,30.036088,Nyarugenge,Muhima,0,2.6,piped,2,low
NYA-00435,-1.938854,30.057317,Nyarugenge,Mageragere,4,3.2,public_tap,2,low
NYA-00436,-1.957608,30.05338,Nyarugenge,Muhima,2,2.1,protected_well,3,upper
NYA-00437,-1.944048,30.038313,Nyarugenge,Muhima,1,2.3,piped,2,middle
NYA-00438,-1.969704,30.088099,Nyarugenge,Muhima,3,2.5,piped,2,upper
NYA-00439,-1.972199,30.082941,Nyarugenge,Nyamirambo,1,2.4,public_tap,2,low
NYA-00440,-1.971226,30.059091,Nyarugenge,Muhima,4,2.9,protected_well,2,lower_middle
NYA-00441,-1.919095,30.108284,Nyarugenge,Muhima,1,3.2,piped,3,lower_middle
NYA-00442,-1.919095,30.135473,Nyarugenge,Mageragere,1,2.5,piped,1,middle
NYA-00443,-1.944052,30.057966,Nyarugenge,Nyamirambo,3,3.3,public_tap,2,lower_middle
NYA-00444,-1.926977,30.055619,Nyarugenge,Mageragere,2,3.0,protected_well,3,lower_middle
NYA-00445,-1.952489,30.048619,Nyarugenge,Muhima,1,2.1,piped,3,middle
NYA-00446,-1.963088,30.041387,Nyarugenge,Nyamirambo,4,2.3,public_tap,2,middle
NYA-00447,-1.970276,30.076959,Nyarugenge,Mageragere,0,3.0,piped,2,lower_middle
NYA-00448,-1.940521,30.045587,Nyarugenge,Muhima,4,1.8,public_tap,3,middle
NYA-00449,-1.92984,30.049008,Nyarugenge,Kimisagara,3,3.0,piped,2,middle
NYA-00450,-1.956579,30.067186,Nyarugenge,Mageragere,2,2.1,piped,3,lower_middle
NYA-00451,-1.937397,30.022466,Nyarugenge,Nyamirambo,4,2.8,public_tap,2,upper
NYA-00452,-1.957341,30.045904,Nyarugenge,Mageragere,1,3.3,public_tap,3,middle
NYA-00453,-1.94846,30.062481,Nyarugenge,Mageragere,2,2.5,piped,3,middle
NYA-00454,-1.978246,30.061804,Nyarugenge,Mageragere,1,2.3,piped,1,middle
NYA-00455,-1.938984,30.056106,Nyarugenge,Kimisagara,2,2.6,public_tap,2,upper
NYA-00456,-1.948537,30.046486,Nyarugenge,Nyamirambo,4,3.2,protected_well,1,middle
NYA-00457,-1.965208,30.057465,Nyarugenge,Nyamirambo,1,3.4,protected_well,2,low
NYA-00458,-1.926449,30.055748,Nyarugenge,Nyamirambo,1,3.4,piped,1,lower_middle
NYA-00459,-1.955526,30.043679,Nyarugenge,Muhima,4,2.8,public_tap,3,low
NYA-00460,-1.964573,30.10297,Nyarugenge,Nyamirambo,1,3.0,public_tap,2,lower_middle
NYA-00461,-1.965408,30.035397,Nyarugenge,Nyamirambo,0,3.3,public_tap,3,upper
NYA-00462,-1.947517,30.074196,Nyarugenge,Kimisagara,1,2.8,public_tap,3,low
NYA-00463,-1.957923,30.04465,Nyarugenge,Muhima,2,2.2,protected_well,3,lower_middle
NYA-00464,-1.938737,30.033518,Nyarugenge,Muhima,0,2.5,piped,2,low
NYA-00465,-1.957274,30.060993,Nyarugenge,Mageragere,3,2.7,piped,3,low
NYA-00466,-1.953596,30.063236,Nyarugenge,Muhima,2,2.9,public_tap,3,upper
NYA-00467,-1.929646,30.075405,Nyarugenge,Muhima,2,2.6,piped,3,upper
NYA-00468,-1.925757,30.050137,Nyarugenge,Kimisagara,4,2.3,protected_well,2,lower_middle
NYA-00469,-1.971684,30.102335,Nyarugenge,Nyamirambo,1,2.1,piped,1,middle
NYA-00470,-1.947608,30.047292,Nyarugenge,Muhima,2,3.4,piped,3,upper
NYA-00471,-1.955636,30.06197,Nyarugenge,Muhima,2,2.8,surface_water,2,lower_middle
NYA-00472,-1.952615,30.082099,Nyarugenge,Kimisagara,2,2.3,piped,3,lower_middle
NYA-00473,-1.954996,30.066376,Nyarugenge,Muhima,4,1.8,public_tap,1,upper
NYA-00474,-1.969025,30.047922,Nyarugenge,Muhima,1,2.4,piped,3,low
NYA-00475,-2.016459,30.056941,Nyarugenge,Kimisagara,4,1.7,protected_well,2,middle
NYA-00476,-1.951957,30.037841,Nyarugenge,Mageragere,3,2.6,piped,1,middle
NYA-00477,-1.932135,30.054891,Nyarugenge,Mageragere,4,2.7,piped,3,upper
NYA-00478,-1.982937,30.072092,Nyarugenge,Muhima,0,2.3,piped,3,lower_middle
NYA-00479,-1.984097,30.061479,Nyarugenge,Muhima,4,2.6,piped,2,lower_middle
NYA-00480,-1.966023,30.061238,Nyarugenge,Nyamirambo,2,3.0,protected_well,2,low
NYA-00481,-1.899769,30.059189,Nyarugenge,Muhima,2,3.2,public_tap,3,lower_middle
NYA-00482,-1.967023,30.021796,Nyarugenge,Nyamirambo,2,3.1,public_tap,3,middle
NYA-00483,-1.984341,30.060647,Nyarugenge,Mageragere,1,2.7,public_tap,3,low
NYA-00484,-1.92886,30.063976,Nyarugenge,Muhima,0,1.6,public_tap,2,middle
NYA-00485,-1.965007,30.035075,Nyarugenge,Muhima,1,3.5,surface_water,2,upper
NYA-00486,-1.981469,30.035578,Nyarugenge,Kimisagara,1,2.1,public_tap,2,lower_middle
NYA-00487,-1.911049,30.004479,Nyarugenge,Muhima,2,2.2,protected_well,1,lower_middle
NYA-00488,-1.952781,30.084102,Nyarugenge,Mageragere,0,2.4,piped,3,lower_middle
NYA-00489,-1.957645,30.04639,Nyarugenge,Muhima,2,2.4,piped,2,lower_middle
NYA-00490,-2.006859,30.015359,Nyarugenge,Nyamirambo,3,2.8,surface_water,3,lower_middle
NYA-00491,-1.984424,30.041677,Nyarugenge,Muhima,3,2.4,public_tap,2,middle
NYA-00492,-1.928322,30.092082,Nyarugenge,Nyamirambo,2,2.6,piped,3,upper
NYA-00493,-1.946596,30.079106,Nyarugenge,Kimisagara,1,1.8,public_tap,1,middle
NYA-00494,-1.973075,30.043097,Nyarugenge,Muhima,3,2.4,piped,3,lower_middle
NYA-00495,-1.958203,30.06569,Nyarugenge,Kimisagara,2,3.4,protected_well,3,middle
NYA-00496,-1.9525,30.043901,Nyarugenge,Kimisagara,2,2.4,public_tap,2,lower_middle
NYA-00497,-1.948424,30.081078,Nyarugenge,Muhima,3,2.8,piped,3,lower_middle
NYA-00498,-1.958125,30.047663,Nyarugenge,Nyamirambo,3,2.4,protected_well,3,lower_middle
NYA-00499,-1.977943,30.084441,Nyarugenge,Muhima,4,3.0,piped,2,upper
NYA-00500,-1.883481,30.126053,Nyarugenge,Nyamirambo,3,1.9,protected_well,3,low
NYA-00501,-1.957459,30.096967,Nyarugenge,Kimisagara,4,2.0,piped,2,low
NYA-00502,-1.951363,30.064602,Nyarugenge,Mageragere,2,2.2,piped,3,lower_middle
NYA-00503,-1.95644,30.062176,Nyarugenge,Muhima,1,2.3,protected_well,3,middle
NYA-00504,-1.959326,30.029741,Nyarugenge,Mageragere,2,2.6,protected_well,2,upper
NYA-00505,-1.945991,30.053617,Nyarugenge,Nyamirambo,1,2.7,piped,2,middle
NYA-00506,-1.948085,30.048134,Nyarugenge,Muhima,2,3.0,piped,2,middle
NYA-00507,-1.971148,30.0726,Nyarugenge,Mageragere,2,2.1,piped,2,lower_middle
NYA-00508,-1.912656,30.084865,Nyarugenge,Mageragere,0,2.9,public_tap,3,middle
NYA-00509,-1.94601,30.058381,Nyarugenge,Muhima,2,2.4,public_tap,2,low
NYA-00510,-1.973042,30.041329,Nyarugenge,Mageragere,0,1.6,protected_well,3,middle
NYA-00511,-1.920663,30.070786,Nyarugenge,Muhima,4,2.2,piped,2,lower_middle
NYA-00512,-1.943714,30.056251,Nyarugenge,Mageragere,2,2.6,protected_well,2,lower_middle
NYA-00513,-1.968558,30.048187,Nyarugenge,Kimisagara,0,3.3,piped,2,lower_middle
NYA-00514,-1.972871,30.070833,Nyarugenge,Muhima,3,3.3,piped,3,low
NYA-00515,-1.929322,30.089341,Nyarugenge,Kimisagara,3,3.2,piped,2,lower_middle
NYA-00516,-1.92819,30.083998,Nyarugenge,Kimisagara,1,2.6,surface_water,3,upper
NYA-00517,-1.873824,29.991678,Nyarugenge,Mageragere,3,2.2,protected_well,1,lower_middle
NYA-00518,-1.952549,30.055245,Nyarugenge,Nyamirambo,1,3.3,public_tap,3,upper
NYA-00519,-1.936015,30.035667,Nyarugenge,Kimisagara,0,2.5,public_tap,2,lower_middle
NYA-00520,-1.984317,30.01783,Nyarugenge,Kimisagara,2,2.0,surface_water,3,lower_middle
NYA-00521,-1.97533,30.017534,Nyarugenge,Kimisagara,1,2.0,public_tap,3,low
NYA-00522,-1.973738,30.054032,Nyarugenge,Nyamirambo,0,3.0,protected_well,2,upper
NYA-00523,-1.914478,30.050784,Nyarugenge,Nyamirambo,2,2.6,piped,2,middle
NYA-00524,-1.882731,30.05458,Nyarugenge,Kimisagara,3,2.9,surface_water,2,lower_middle
NYA-00525,-1.964665,30.046604,Nyarugenge,Nyamirambo,1,2.5,piped,3,middle
NYA-00526,-1.973424,30.105479,Nyarugenge,Nyamirambo,2,3.4,piped,2,lower_middle
NYA-00527,-1.977121,30.068292,Nyarugenge,Nyamirambo,1,2.9,public_tap,3,lower_middle
NYA-00528,-1.978939,30.058816,Nyarugenge,Muhima,2,3.5,piped,3,middle
NYA-00529,-1.915028,30.052185,Nyarugenge,Kimisagara,1,2.8,public_tap,2,middle
NYA-00530,-1.839223,30.087837,Nyarugenge,Nyamirambo,0,1.7,piped,2,lower_middle
NYA-00531,-1.95647,30.036832,Nyarugenge,Muhima,2,2.1,public_tap,2,upper
NYA-00532,-1.97516,30.074632,Nyarugenge,Mageragere,2,2.1,public_tap,3,middle
NYA-00533,-1.932049,30.082604,Nyarugenge,Mageragere,1,2.1,piped,2,lower_middle
NYA-00534,-1.955882,30.065417,Nyarugenge,Nyamirambo,0,2.0,protected_well,3,low
NYA-00535,-1.957969,30.084866,Nyarugenge,Kimisagara,2,2.9,piped,3,upper
NYA-00536,-1.959265,30.075385,Nyarugenge,Nyamirambo,2,3.5,piped,2,upper
NYA-00537,-1.948119,30.046325,Nyarugenge,Mageragere,0,1.2,protected_well,3,upper
NYA-00538,-1.949303,30.099937,Nyarugenge,Kimisagara,2,2.7,public_tap,2,middle
NYA-00539,-1.949558,30.071128,Nyarugenge,Kimisagara,3,1.3,public_tap,2,low
NYA-00540,-1.910023,30.100555,Nyarugenge,Mageragere,3,2.9,piped,3,low
NYA-00541,-1.944986,30.043761,Nyarugenge,Muhima,2,3.0,protected_well,2,lower_middle
NYA-00542,-1.944776,30.080464,Nyarugenge,Muhima,2,2.5,piped,2,low
NYA-00543,-1.949543,30.07475,Nyarugenge,Nyamirambo,3,1.2,public_tap,2,upper
NYA-00544,-1.956783,30.083336,Nyarugenge,Kimisagara,1,2.6,public_tap,3,lower_middle
NYA-00545,-1.96769,30.049588,Nyarugenge,Nyamirambo,1,3.5,piped,1,lower_middle
NYA-00546,-1.951984,30.06753,Nyarugenge,Kimisagara,3,2.9,piped,2,lower_middle
NYA-00547,-1.963507,30.083106,Nyarugenge,Mageragere,0,2.5,piped,3,middle
NYA-00548,-1.968794,30.083151,Nyarugenge,Kimisagara,2,3.0,piped,2,upper
NYA-00549,-1.929868,30.085643,Nyarugenge,Kimisagara,0,2.7,piped,3,upper
NYA-00550,-1.966694,30.031017,Nyarugenge,Mageragere,0,2.6,public_tap,1,middle
GAS-00551,-1.903127,30.148071,Gasabo,Bumbogo,3,2.6,piped,3,lower_middle
GAS-00552,-1.897795,30.132335,Gasabo,Kimironko,1,2.3,piped,1,middle
GAS-00553,-1.920931,30.103422,Gasabo,Kacyiru,1,2.4,piped,2,lower_middle
GAS-00554,-1.848114,30.142751,Gasabo,Kimironko,2,2.5,piped,2,low
GAS-00555,-1.888317,30.132277,Gasabo,Kacyiru,2,3.1,piped,2,lower_middle
GAS-00556,-1.909338,30.107474,Gasabo,Bumbogo,2,2.9,piped,1,upper
GAS-00557,-1.920261,30.086256,Gasabo,Bumbogo,1,3.1,public_tap,2,low
GAS-00558,-1.927532,30.090989,Gasabo,Kacyiru,1,2.2,protected_well,3,low
GAS-00559,-1.873358,30.082779,Gasabo,Bumbogo,1,2.8,public_tap,2,upper
GAS-00560,-1.895104,30.075049,Gasabo,Kimironko,1,2.4,surface_water,2,middle
GAS-00561,-1.910042,30.099855,Gasabo,Bumbogo,2,3.0,piped,3,low
GAS-00562,-1.903677,30.123765,Gasabo,Remera,4,2.5,protected_well,3,upper
GAS-00563,-1.855889,30.143987,Gasabo,Bumbogo,3,2.8,piped,2,middle
GAS-00564,-1.945858,30.15349,Gasabo,Remera,4,1.6,surface_water,2,lower_middle
GAS-00565,-1.859962,30.100391,Gasabo,Kimironko,2,2.6,public_tap,1,middle
GAS-00566,-1.911079,30.146174,Gasabo,Bumbogo,2,2.4,piped,2,lower_middle
GAS-00567,-1.918529,30.100797,Gasabo,Bumbogo,2,2.6,public_tap,3,upper
GAS-00568,-1.913375,30.115508,Gasabo,Bumbogo,1,2.7,surface_water,2,lower_middle
GAS-00569,-1.914138,30.13043,Gasabo,Kimironko,1,3.2,piped,2,lower_middle
GAS-00570,-1.903464,30.113467,Gasabo,Kimironko,0,2.4,public_tap,3,upper
GAS-00571,-1.897861,30.144709,Gasabo,Remera,0,1.4,surface_water,2,lower_middle
GAS-00572,-1.936524,30.140947,Gasabo,Kacyiru,2,2.8,public_tap,3,low
GAS-00573,-1.89535,30.13803,Gasabo,Kimironko,1,3.0,piped,2,middle
GAS-00574,-1.91684,30.122656,Gasabo,Bumbogo,4,2.6,public_tap,3,lower_middle
GAS-00575,-1.891416,30.136633,Gasabo,Remera,0,2.5,piped,3,upper
